"animal","Sire","Dam","Pop","Generation","Sex","Stage","Date","Time","Temp","Mass","Injured","Observer","Camera","Emerged","Latency.S","Latency.Cens","OF.Dist","UZ","OF.Var.Velo","AP.Dist","AP.Lat.Mov","AP.Var.Velo","Understimate.AP","Latency.unt.cen","Latency.unt.up","Latency.cen","Latency.up","JDate_dev","OF.Dist.sqrt","UZ.sqrt","OF.Var.Velo.log","AP.Dist.sqrt","AP.Lat.Mov.sqrt","AP.Var.Velo.log","UZ.log","AP.Lat.Mov.log"
20085,10204,"10142","ABQ","F1","F","A",2018-04-11,10.28,27.7,498,"N","BK","New",0,NA,395,332.25,21,4.20487,365.708,88.2,2.55726,"N",395,Inf,19.8746069143518,Inf,-11,18.2277261335582,4.58257569495584,1.6495947257704,19.1234934047103,9.39148550549912,1.26899058560002,3.04452243772342,4.49088103958596
20086,10204,"10142","ABQ","F1","M","A",2018-04-18,13.3466666666667,27,482,"N","JL","New",0,NA,395,3.85675,1,0.00756767,639.514,29.8,3.28826,"U",395,Inf,19.8746069143518,Inf,-4,1.96386099304406,1,0.00753917883625098,25.2886140387329,5.45893762558247,1.45588105625867,0,3.42751468997953
20087,10204,"10142","ABQ","F1","F","A",2018-04-18,15.13,27.1,415,"N","JL","New",0,NA,395,1.27289,1,0.00016953,49.2939,NA,0.165078,"N",395,Inf,19.8746069143518,Inf,-4,1.12822426848566,1,0.000169515631413438,7.02096147261897,NA,0.152788037566126,0,NA
20088,10204,"10142","ABQ","F1","M","A",2018-04-16,18.43,26.8,632,"N","JD","New",1,319,319,27.4106,6,0.312773,113.731,151,0.745797,"N",319,319,17.8605710994918,17.8605710994918,-6,5.23551334636824,2.44948974278318,0.272141693854641,10.6644737329134,12.2882057274445,0.557211184907738,1.79175946922805,5.02388052084628
20089,10204,"10142","ABQ","F1","F","A",2018-04-11,9.59666666666667,27.8,551,"N","BK","New",0,NA,395,3.72706,1,0.00125419,204.003,115.6,2.15459,"U",395,Inf,19.8746069143518,Inf,-11,1.93055950439244,1,0.00125340416071455,14.2829618777059,10.7517440445725,1.14885853509221,0,4.75874927391639
20091,10204,"10142","ABQ","F1","M","A",2018-04-22,13.63,26.1,524,"N","MAB","New",0,NA,395,165.318,20,2.31361,118.987,18.4,0.59896,"N",395,Inf,19.8746069143518,Inf,0,12.8576047536079,4.47213595499958,1.19803822952039,10.9081162443384,4.28952211790544,0.469353417904149,2.99573227355399,2.96527306606928
20092,10240,"10149","ABQ","F1","M","A",2018-04-09,16.4466666666667,27.5,457,"N","JR","New",1,109,109,3.14654,1,0.00209423,214.979,127.2,0.313669,"N",109,109,10.4403065089106,10.4403065089106,-13,1.77384892254104,1,0.00209204015717691,14.6621621870719,11.2782977438973,0.272823985742114,0,4.85359154448657
20093,10240,"10149","ABQ","F1","M","A",2018-04-16,18.43,26.8,509,"N","JD","New",1,270,270,2.57601,1,0.000572845,640.549,49,4.49547,"N",270,270,16.431676725155,16.431676725155,-6,1.604995327096,1,0.000572680986936029,25.3090695206284,7,1.7039241165,0,3.91202300542815
20094,10240,"10149","ABQ","F1","M","A",2018-04-25,10.4966666666667,26.7,732,"N","BK","New",0,NA,395,0,1,NA,367.867,96.4,3.88084,"U",395,Inf,19.8746069143518,Inf,3,0,1,NA,19.1798592278463,9.81835016690686,1.58531733619973,0,4.57882621064849
20095,10240,"10149","ABQ","F1","F","A",2018-04-22,13.0633333333333,26.1,524,"N","MAB","New",1,108,108,576.451,30,7.87332,752.82,5,1.88406,"U",108,108,10.3923048454133,10.3923048454133,0,24.0093939948513,5.47722557505166,2.18304902166813,27.4375654896713,2.23606797749979,1.05919902364457,3.40119738166216,1.79175946922805
20096,10240,"10149","ABQ","F1","F","A",2018-04-11,9.59666666666667,27.8,580,"N","BK","New",1,282,282,178.895,24,1.89268,785.021,8.4,2.4356,"U",282,282,16.7928556237467,16.7928556237467,-11,13.3751635504019,4.89897948556636,1.06218340805442,28.0182262108078,2.89827534923789,1.23419158290993,3.17805383034795,2.24070968927596
20097,10240,"10149","ABQ","F1","M","A",2018-04-09,15.4466666666667,27.4,581,"N","JR","New",0,NA,395,7.98551,1,0.0246305,84.8329,173,0.377524,"N",395,Inf,19.8746069143518,Inf,-13,2.82586446950309,1,0.0243320597941452,9.21047772919516,13.1529464379659,0.32028768476067,0,5.15905529921453
20098,10240,"10149","ABQ","F1","F","A",2018-04-16,18.43,26.8,506,"N","JD","New",1,126,126,480.651,27,5.95347,482.741,51.6,3.34227,"U",126,126,11.2249721603218,11.2249721603218,-6,21.9237542405492,5.19615242270663,1.93924081555317,21.9713677316639,7.18331399842719,1.46839725284845,3.29583686600433,3.96271611974366
20099,10068,"10032","ABQ","F1","M","U",2018-04-25,13.4966666666667,26.1,403,"N","JL","New",0,NA,395,181.351,16,4.3037,677.469,27,3.04909,"U",395,Inf,19.8746069143518,Inf,3,13.4666625412535,4,1.66840469019795,26.0282346692971,5.19615242270663,1.39849216451354,2.77258872223978,3.3322045101752
20100,10068,"10032","ABQ","F1","F","A",2018-04-11,10.28,27.7,569,"N","BK","New",0,NA,395,1485.21,33,26.682,440.762,72.2,3.66672,"U",395,Inf,19.8746069143518,Inf,-11,38.5384223859773,5.74456264653803,3.32078238247451,20.9943325685767,8.4970583144992,1.54045646945327,3.49650756146648,4.29319542096727
20101,10068,"10032","ABQ","F1","M","A",2018-04-16,16.2966666666667,27.1,338,"N","JR","New",1,274,274,1.9076,1,0.00170319,812.641,6.6,1.92038,"N",274,274,16.5529453572468,16.5529453572468,-6,1.38115893364956,1,0.00170174121671411,28.5068588237989,2.56904651573303,1.07171374479941,0,2.02814824729229
20102,10068,"10032","ABQ","F1","M","A",2018-04-25,9.49666666666667,26.5,559,"N","BK","New",1,297,297,4.06627,1,0.00544795,465.602,64.8,3.87708,"U",297,297,17.2336879396141,17.2336879396141,3,2.01649944210258,1,0.0054331635998007,21.577812678768,8.04984471899924,1.58454668012014,0,4.18661983833127
20103,10068,"10032","ABQ","F1","M","A",2018-04-18,10.4966666666667,27.4,312,"N","BK","New",1,264,264,530.93,27,26.9832,983.765,10,1.82249,"U",264,264,16.2480768092719,16.2480768092719,-4,23.0419183229175,5.19615242270663,3.33160433010317,31.3650282958584,3.16227766016838,1.03761947407703,3.29583686600433,2.39789527279837
20104,10068,"10032","ABQ","F1","F","A",2018-04-22,11.88,25.8,560,"N","MAB","New",0,NA,395,1125.16,26,17.5634,808.93,0.2,1.83998,"N",395,Inf,19.8746069143518,Inf,0,33.5434047168739,5.09901951359278,2.92119190023605,28.4416947455668,0.447213595499958,1.0437970098948,3.25809653802148,0.182321556793955
20105,10243,"10277","ABQ","F1","M","A",2018-04-22,13.63,26.1,438,"N","MAB","New",1,298,298,653.994,20,14.6261,754.676,26.8,4.14433,"N",298,298,17.2626765016321,17.2626765016321,0,25.5733063955367,4.47213595499958,2.7489425931445,27.4713669117501,5.17687164221791,1.63789513728822,2.99573227355399,3.32503602069659
20106,10243,"10277","ABQ","F1","F","A",2018-04-05,13.33,26.9,506,"N","HL","New",0,NA,395,256.278,20,3.60515,359.085,19.2,1.64147,"U",395,Inf,19.8746069143518,Inf,-17,16.0086851427592,4.47213595499958,1.52717524246667,18.9495382529496,4.38178046004133,0.971335580374322,2.99573227355399,3.00568260440716
20107,10243,"10277","ABQ","F1","M","A",2018-04-23,16.4133333333333,26.5,441,"N","JR","New",1,269,269,209.975,20,2.98795,582.673,33.6,3.36677,"N",269,269,16.4012194668567,16.4012194668567,1,14.4905141385667,4.47213595499958,1.38327731440816,24.1386205073944,5.79655069847578,1.47402360538114,2.99573227355399,3.54385368206368
20108,10243,"10277","ABQ","F1","M","A",2018-04-25,10.4966666666667,26.8,513,"N","BK","New",0,NA,395,1428.74,20,16.5892,948.868,0.2,0.622072,"N",395,Inf,19.8746069143518,Inf,3,37.7986772255326,4.47213595499958,2.86728507732862,30.8037010763317,0.447213595499958,0.483704344350447,2.99573227355399,0.182321556793955
20109,10243,"10277","ABQ","F1","F","A",2018-04-25,10.4966666666667,26.8,644,"N","BK","New",0,NA,395,111.808,20,2.67744,618.336,18.2,3.02173,"U",395,Inf,19.8746069143518,Inf,3,10.5739302059357,4.47213595499958,1.30221685792868,24.8663628220936,4.26614580154031,1.39171215831638,2.99573227355399,2.95491027903374
20110,10243,"10277","ABQ","F1","M","A",2018-04-21,18.23,26.1,361,"N","JD","New",0,NA,395,245.251,20,5.23738,414.614,24.8,1.84891,"N",395,Inf,19.8746069143518,Inf,-1,15.6604916908761,4.47213595499958,1.83056022241562,20.3620725860606,4.97995983919549,1.04693646498521,2.99573227355399,3.25037449192757
20111,10243,"10277","ABQ","F1","M","A",2018-04-16,16.2966666666667,27.1,461,"N","JR","New",0,NA,395,506.803,28,18.6479,658.744,3.8,2.93479,"N",395,Inf,19.8746069143518,Inf,-6,22.5122855347919,5.29150262212918,2.97797046237523,25.6660086495739,1.94935886896179,1.36985751322801,3.3322045101752,1.56861591791385
20112,10243,"10277","ABQ","F1","F","A",2018-04-22,12.5133333333333,25.9,757,"N","MAB","New",0,NA,395,1409.08,36,29.9833,780.968,7.4,1.88463,"N",395,Inf,19.8746069143518,Inf,0,37.5377143683523,6,3.43344834965154,27.945804694086,2.72029410174709,1.05939664216866,3.58351893845611,2.12823170584927
20113,10243,"10277","ABQ","F1","M","A",2018-04-23,14.83,26.2,452,"N","JR","New",0,NA,395,1199.25,29,24.3236,848.666,11,2.82977,"N",395,Inf,19.8746069143518,Inf,1,34.6301891418456,5.3851648071345,3.23173676726413,29.1318725797021,3.3166247903554,1.34280474917003,3.36729582998647,2.484906649788
20114,10243,"10277","ABQ","F1","M","A",2018-04-04,11.4966666666667,28.2,447,"N","BK","New",1,224,224,585.379,20,13.6961,548.188,3.2,3.79901,"N",224,224,14.9666295470958,14.9666295470958,-18,24.1946068370619,4.47213595499958,2.68758215246235,23.4134149580961,1.78885438199983,1.56840964664139,2.99573227355399,1.43508452528932
20115,10247,"10253","ABQ","F1","M","SA",2018-04-05,13.33,26.9,462,"N","HL","New",1,92,92,100.138,18,2.66368,156.368,99.6,1.45697,"U",92,92,9.59166304662544,9.59166304662544,-17,10.0068976211411,4.24264068711928,1.29846810675331,12.5047191092003,9.97997995989972,0.898928883452289,2.89037175789616,4.61115225766564
20116,10247,"10253","ABQ","F1","M","A",2018-04-21,17.68,26,743,"N","JD","New",1,33,33,441.871,22,9.58245,278.347,5.4,1.8463,"U",33,33,5.74456264653803,5.74456264653803,-1,21.0207278656092,4.69041575982343,2.3591969686203,16.6837345939091,2.32379000772445,1.0460199052156,3.09104245335832,1.85629799036563
20118,10247,"10253","ABQ","F1","UNK","SA",2018-04-18,14.3133333333333,27.1,517,"N","JL","New",1,278,278,313.327,27,7.68176,601.855,41,3.55998,"N",278,278,16.6733320005331,16.6733320005331,-4,17.7010451668821,5.19615242270663,2.16122427309518,24.5327332354143,6.40312423743285,1.51731823755176,3.29583686600433,3.73766961828337
20119,10247,"10253","ABQ","F1","F","SA",2018-04-11,14.23,26.9,311,"N","JL","New",0,NA,395,4.76658,3,0.0220134,103.399,NA,0.260173,"U",395,Inf,19.8746069143518,Inf,-11,2.18324987117829,1.73205080756888,0.0217746032415455,10.1685298839114,NA,0.231249013125688,1.09861228866811,NA
20120,10247,"10253","ABQ","F1","M","SA",2018-04-18,9.53,27.2,593,"N","BK","New",1,371,371,51.9299,11,0.30708,323.112,97.2,2.84708,"N",371,371,19.2613602842582,19.2613602842582,-4,7.20624035125113,3.3166247903554,0.267795641644185,17.9753164088981,9.85900603509299,1.34731441897894,2.39789527279837,4.58700621536042
20121,10247,"10253","ABQ","F1","UNK","SA",2018-04-25,13.4966666666667,26.1,463,"N","JL","New",0,NA,395,277.535,22,7.07498,435.764,14,1.51199,"N",395,Inf,19.8746069143518,Inf,3,16.6593817412292,4.69041575982343,2.08877039232547,20.874961077808,3.74165738677394,0.921075267706309,3.09104245335832,2.70805020110221
20122,10247,"10253","ABQ","F1","F","SA",2018-04-22,12.5133333333333,25.9,498,"N","MAB","New",0,NA,395,493.929,26,10.4091,279.411,6.4,1.32924,"N",395,Inf,19.8746069143518,Inf,0,22.2245134929879,5.09901951359278,2.4344112825859,16.7155915240831,2.5298221281347,0.845542034111748,3.25809653802148,2.00148000021012
20123,10247,"10253","ABQ","F1","F","SA",2018-04-11,10.28,27.7,543,"N","BK","New",0,NA,395,0.847096,1,7.39e-05,0.995353,200,1.86e-05,"U",395,Inf,19.8746069143518,Inf,-11,0.920378183139952,1,7.38972695295915e-05,0.997673794383715,14.142135623731,1.85998270221247e-05,0,5.30330490805908
20124,10247,"10253","ABQ","F1","UNK","A",2018-04-05,13.33,26.9,334,"N","HL","New",0,NA,395,1052.9,27,16.5065,389.846,11.6,1.7495,"U",395,Inf,19.8746069143518,Inf,-17,32.4484206087138,5.19615242270663,2.86257224053838,19.7445182265863,3.40587727318528,1.01141907696573,3.29583686600433,2.53369681395743
20125,10068,"10251","ABQ","F1","F","SA",2018-04-25,15.1633333333333,26.5,568,"N","JL","New",1,32,32,477.637,23,4.21209,138.92,17,0.461315,"N",32,32,5.65685424949238,5.65685424949238,3,21.8549079156147,4.79583152331272,1.65098092695695,11.7864328785261,4.12310562561766,0.37933671527847,3.13549421592915,2.89037175789616
20126,10068,"10251","ABQ","F1","F","SA",2018-04-05,13.33,26.9,476,"N","HL","New",0,NA,395,1.0587,1,0.000207774,647.213,64.8,5.35806,"U",395,Inf,19.8746069143518,Inf,-17,1.02893148459944,1,0.000207752417971805,25.4403812864509,8.04984471899924,1.84972329937394,0,4.18661983833127
20127,10068,"10251","ABQ","F1","M","SA",2018-04-09,15.4466666666667,27.4,566,"N","JR","New",0,NA,395,705.542,20,26.609,0.712621,200,1.48e-05,"N",395,Inf,19.8746069143518,Inf,-13,26.5620405842623,4.47213595499958,3.31814180652483,0.844168821978163,14.142135623731,1.47998904810621e-05,2.99573227355399,5.30330490805908
20128,10068,"10251","ABQ","F1","F","A",2018-04-18,15.13,27.1,663,"N","JL","New",1,307,307,805.182,22,15.5229,135.749,102.2,1.46144,"N",307,307,17.5214154679352,17.5214154679352,-4,28.3757290655236,4.69041575982343,2.80474729748084,11.6511372835445,10.1094015648801,0.900746544538168,3.09104245335832,4.63666885304746
20129,10068,"10251","ABQ","F1","M","A",2018-04-21,17.68,26,604,"N","JD","New",1,252,252,312.951,24,7.02687,742.641,21.6,2.46501,"N",252,252,15.8745078663875,15.8745078663875,-1,17.6904211368752,4.89897948556636,2.08279466367757,27.2514403289074,4.6475800154489,1.24271551864059,3.17805383034795,3.11794990627824
20130,10279,"10420","ABQ","F1","F","A",2018-04-23,15.6633333333333,26.4,494,"N","JR","New",1,11,11,605.142,20,5.27671,662.532,2.6,2.77499,"N",11,11,3.3166247903554,3.3166247903554,1,24.5996341436209,4.47213595499958,1.83684595785391,25.7396969679132,1.61245154965971,1.32839773369086,2.99573227355399,1.28093384546206
20131,10279,"10420","ABQ","F1","F","A",2018-04-23,14.83,26.2,460,"N","JR","New",0,NA,395,57.8911,3,0.123479,482.532,89.6,5.15938,"N",395,Inf,19.8746069143518,Inf,1,7.60862011142625,1.73205080756888,0.116430120879772,21.9666110267378,9.46572765295939,1.81797612312929,1.09861228866811,4.50645421304893
20132,10279,"10420","ABQ","F1","F","A",2018-04-18,10.4966666666667,27.4,634,"N","BK","New",0,NA,395,1.19874,1,0.000168444,0.282018,200,1.07e-06,"N",395,Inf,19.8746069143518,Inf,-4,1.09486985527961,1,0.000168429814902385,0.531053669604118,14.142135623731,1.06999942748681e-06,0,5.30330490805908
20133,10279,"10420","ABQ","F1","F","A",2018-04-18,14.3133333333333,27.1,396,"N","JL","New",0,NA,395,1.11714,1,0.000134656,1.02721,200,2.31e-05,"N",395,Inf,19.8746069143518,Inf,-4,1.05694843772059,1,0.000134646934694577,1.01351369009007,14.142135623731,2.30997331990513e-05,0,5.30330490805908
20134,10279,"10420","ABQ","F1","F","A",2018-04-16,19.13,26.8,498,"N","JD","New",1,99,99,93.0101,9,0.875787,623.424,28.6,2.31731,"N",99,99,9.9498743710662,9.9498743710662,-6,9.6441744073819,3,0.629028304692313,24.9684601047001,5.34789678284837,1.19915421354192,2.19722457733622,3.38777436133001
20136,10279,"10420","ABQ","F1","M","A",2018-04-11,14.23,26.9,468,"N","JL","New",1,0,0,1.0224,1,7.47e-05,2.06206,NA,0.00142865,"N",0,0,0,0,-11,1.01113797278116,1,7.46972100940306e-05,1.43598746512635,NA,0.00142763045052617,0,NA
20138,10279,"10420","ABQ","F1","M","A",2018-04-04,11.4966666666667,28.2,638,"N","BK","New",0,NA,395,82.5202,8,0.738026,1.04357,200,1.56e-05,"N",395,Inf,19.8746069143518,Inf,-18,9.08406296763733,2.82842712474619,0.552749986455125,1.02155273970559,14.142135623731,1.559987832127e-05,2.07944154167984,5.30330490805908
20139,10279,"10420","ABQ","F1","F","A",2018-04-25,9.49666666666667,26.5,378,"N","BK","New",1,0,0,116.971,18,0.494037,469.564,42.4,3.40795,"N",0,0,0,0,3,10.8153132178407,4.24264068711928,0.401481852133545,21.6694254653879,6.51152823843988,1.48340972877358,2.89037175789616,3.77045944110636
20140,10302,"10283","Dunn","F1","F","A",2018-04-29,10.8133333333333,26.3,554,"N","MAB","New",1,161,161,942.812,29,22.2408,821.312,0.2,1.66283,"N",161,161,12.6885775404495,12.6885775404495,7,30.7052438518244,5.3851648071345,3.14590935479916,28.6585414841719,0.447213595499958,0.979389467017134,3.36729582998647,0.182321556793955
20141,10305,"10301","Dunn","F1","M","A",2018-05-02,9.36333333333333,26.6,632,"N","BK","New",1,19,19,359.622,26,6.31424,433.299,69.2,4.30076,"N",19,19,4.35889894354067,4.35889894354067,10,18.9637021701987,5.09901951359278,1.98982313297062,20.815835318334,8.31865373723417,1.66785020650424,3.25809653802148,4.25134831103177
20142,10305,"10301","Dunn","F1","M","SA",2018-04-27,14.4966666666667,26.1,625,"N","HL","New",0,NA,395,0.54966,1,6.27e-05,398.387,16.6,2.35555,"N",395,Inf,19.8746069143518,Inf,5,0.741390585319236,1,6.26980344371312e-05,19.9596342651863,4.07430975749267,1.21061569141409,0,2.86789890204411
20143,10305,"10301","Dunn","F1","F","A",2018-04-27,14.4966666666667,26.1,505,"N","HL","New",1,18,18,2.34604,1,0.0047568,339.271,136.6,6.13453,"N",18,18,4.24264068711928,4.24264068711928,5,1.53167881750712,1,0.00474552217697131,18.4193105191264,11.6876002669496,1.96494637629941,0,4.92435092549924
20144,10305,"10301","Dunn","F1","F","A",2018-04-30,15.48,27.3,482,"N","JR","New",1,379,379,1601.05,30,24.4365,963.57,0.4,1.89089,"U",379,379,19.4679223339318,19.4679223339318,8,40.013122847386,5.47722557505166,3.23618515039076,31.0414239364112,0.632455532033676,1.06156441319237,3.40119738166216,0.336472236621213
20145,10305,"10301","Dunn","F1","F","A",2018-04-30,14.5966666666667,26.4,522,"N","JR","New",1,0,0,168.175,22,2.02797,0.612104,200,1.2e-05,"N",0,0,0,0,8,12.9682304112782,4.69041575982343,1.1078924279964,0.78237075609969,14.142135623731,1.1999928000477e-05,3.09104245335832,5.30330490805908
20146,10305,"10301","Dunn","F1","F","A",2018-04-29,11.38,26.4,442,"N","MAB","New",1,310,310,570.744,20,11.5763,628.55,5.2,2.43271,"N",310,310,17.606816861659,17.606816861659,7,23.8902490568851,4.47213595499958,2.53181409036416,25.0708994653164,2.28035085019828,1.23335003668661,2.99573227355399,1.82454929205105
20147,10305,"10301","Dunn","F1","M","A",2018-04-30,14.5966666666667,26.4,380,"N","JR","New",1,330,330,350.897,20,5.7637,807.917,25.4,3.74641,"U",330,330,18.1659021245849,18.1659021245849,8,18.7322449268634,4.47213595499958,1.91157007759857,28.4238808047036,5.03984126734166,1.55738854282001,2.99573227355399,3.27336401015227
20148,10305,"10301","Dunn","F1","F","A",2018-04-30,15.48,27.3,618,"N","JR","New",1,251,251,3.05207,1,0.00227953,364.827,89,4.2945,"N",251,251,15.8429795177549,15.8429795177549,8,1.74701745841305,1,0.00227693581309285,19.1004450209936,9.4339811320566,1.66666854588837,0,4.49980967033027
20149,10305,"10301","Dunn","F1","F","A",2018-04-30,15.48,27.3,575,"N","JR","New",1,120,120,720.82,30,17.7823,246.278,148,4.2764,"U",120,120,10.9544511501033,10.9544511501033,8,26.8480911798213,5.47722557505166,2.93291493699472,15.693246955299,12.1655250605964,1.66324404699263,3.40119738166216,5.00394630594546
20151,10296,"10286","Dunn","F1","F","A",2018-04-29,10.8133333333333,26.3,684,"N","MAB","New",1,173,173,229.482,20,5.28517,495.66,61.6,5.29778,"N",173,173,13.1529464379659,13.1529464379659,7,15.1486633073681,4.47213595499958,1.83819289020465,22.2634229174222,7.84856674813943,1.84019719034435,2.99573227355399,4.13676527810605
20152,10296,"10286","Dunn","F1","M","U",2018-04-30,14.5966666666667,26.4,824,"N","JR","New",0,NA,395,471.189,24,14.4237,221.387,10.4,1.43757,"N",395,Inf,19.8746069143518,Inf,8,21.7068883076318,4.89897948556636,2.73590528747156,14.8790792725894,3.22490309931942,0.891001641426231,3.17805383034795,2.43361335540045
20153,10296,"10286","Dunn","F1","M","A",2018-04-29,11.38,26.4,744,"N","MAB","New",1,374,374,4.02733,1,0.00125727,510.497,21.4,2.30495,"N",374,374,19.3390796058137,19.3390796058137,7,2.00682086893674,1,0.00125648029791672,22.5941806667115,4.62601340248815,1.19542134459617,0,3.10906095886099
20154,10296,"10286","Dunn","F1","M","A",2018-04-29,10.2633333333333,25.6,580,"N","MAB","New",0,NA,395,604.047,25,8.55556,0,200,0,"N",395,Inf,19.8746069143518,Inf,7,24.5773676377272,5,2.25712318403346,0,14.142135623731,0,3.2188758248682,5.30330490805908
20155,10296,"10286","Dunn","F1","M","A",2018-05-01,16.0466666666667,26.2,524,"N","JD","New",1,4,4,134.964,22,2.59443,891.941,0.2,2.14685,"U",4,4,2,2,9,11.6174007419904,4.69041575982343,1.27938542505548,29.8653812967456,0.447213595499958,1.14640195250396,3.09104245335832,0.182321556793955
20156,10296,"10286","Dunn","F1","F","A",2018-04-27,15.2466666666667,26.5,503,"N","HL","New",1,216,216,1.01997,1,0.000157065,513.376,23.2,2.71275,"N",216,216,14.6969384566991,14.6969384566991,5,1.00993564151385,1,0.000157052666584314,22.6578021882088,4.81663783151692,1.31177284192892,0,3.18635263316264
20157,10290,"10367","Dunn","F1","F","A",2018-05-02,9.36333333333333,26.6,606,"N","BK","New",0,NA,395,1.57296,1,0.0018127,0.45125,200,1.24e-05,"N",395,Inf,19.8746069143518,Inf,10,1.25417702099823,1,0.00181105904209855,0.67175144212722,14.142135623731,1.2399923120548e-05,0,5.30330490805908
20158,10295,"10287","Dunn","F1","M","A",2018-04-27,15.2466666666667,26.5,521,"N","HL","New",1,142,142,36.139,8,0.470974,639.223,34.8,4.11711,"U",142,142,11.916375287813,11.916375287813,5,6.01157217373293,2.82842712474619,0.385924766412109,25.2828598065962,5.89915248150105,1.63258982656278,2.07944154167984,3.57794789340665
20159,10373,"10368","Dunn","F1","F","A",2018-04-29,10.8133333333333,26.3,506,"N","MAB","New",0,NA,395,1187.81,36,34.559,321.473,132.6,5.61349,"U",395,Inf,19.8746069143518,Inf,7,34.4646195394639,6,3.57119328876547,17.929668150861,11.5152073363878,1.88911150242415,3.58351893845611,4.89485026110255
20160,10373,"10368","Dunn","F1","M","A",2018-04-27,14.4966666666667,26.1,510,"N","HL","New",1,147,147,408.338,29,10.8734,700.894,16,3.36795,"U",147,147,12.1243556529821,12.1243556529821,5,20.2073748913608,5.3851648071345,2.47430060400078,26.4744027316954,4,1.47429379149064,3.36729582998647,2.83321334405622
20161,10373,"10368","Dunn","F1","F","A",2018-04-29,11.38,26.4,592,"N","MAB","New",1,342,342,279.963,27,27.8489,856.328,0.2,2.43952,"U",342,342,18.4932420089069,18.4932420089069,7,16.7320949076916,5.19615242270663,3.36207186397764,29.2630825443937,0.447213595499958,1.23533192676569,3.29583686600433,0.182321556793955
20162,10373,"10368","Dunn","F1","F","A",2018-04-29,10.8133333333333,26.3,571,"N","MAB","New",1,331,331,86.9247,11,0.443649,252.905,34.6,0.903742,"N",331,331,18.1934053986603,18.1934053986603,7,9.32334167560108,3.3166247903554,0.367173936130925,15.9029871407858,5.8821764679411,0.643821422985969,2.39789527279837,3.57234563785798
20163,10373,"10368","Dunn","F1","M","A",2018-05-01,16.88,26.6,616,"N","JD","New",1,162,162,397.459,20,10.5986,715.427,0.2,2.08141,"U",162,162,12.7279220613579,12.7279220613579,9,19.9363737926434,4.47213595499958,2.45088440117356,26.7474671698088,0.447213595499958,1.12538728443839,2.99573227355399,0.182321556793955
20164,10373,"10368","Dunn","F1","M","A",2018-04-29,10.2633333333333,25.6,473,"N","MAB","New",1,50,50,2.40257,1,0.000480322,621.381,62.6,5.61408,"U",50,50,7.07106781186548,7.07106781186548,7,1.55002258048068,1,0.000480206682313128,24.9275149182585,7.91201617794099,1.88920071004133,0,4.15261347034608
20165,10373,"10368","Dunn","F1","M","A",2018-05-01,16.0466666666667,26.2,425,"N","JD","New",1,218,218,188.802,26,4.48315,18.9834,195.6,0.200265,"N",218,218,14.7648230602334,14.7648230602334,9,13.7405240074751,5.09901951359278,1.70167975333387,4.35699437686119,13.9857069896377,0.182542365747197,3.25809653802148,5.28117120771307
20166,10373,"10368","Dunn","F1","M","SA",2018-04-27,14.4966666666667,26.1,405,"N","HL","New",1,26,26,201.041,20,10.8354,450.85,28.2,4.02552,"U",26,26,5.09901951359278,5.09901951359278,5,14.1788927635412,4.47213595499958,2.47109504045142,21.2332286758279,5.3103672189407,1.61452893117825,2.99573227355399,3.37416870927424
20167,10373,"10368","Dunn","F1","M","SA",2018-05-01,16.88,26.6,446,"N","JD","New",1,377,377,79.1152,16,2.59099,545.149,11.2,2.44738,"N",377,377,19.4164878389476,19.4164878389476,9,8.8946725628322,4,1.27842793050044,23.3484260711509,3.3466401061363,1.23761452224775,2.77258872223978,2.50143595173921
20168,10373,"10368","Dunn","F1","F","A",2018-05-01,16.88,26.6,508,"N","JD","New",1,368,368,771.395,31,21.6381,624.466,21.8,3.57885,"U",368,368,19.1833260932509,19.1833260932509,9,27.7739986318139,5.56776436283002,3.11963432755183,24.9893177177769,4.6690470119715,1.52144787489424,3.43398720448515,3.1267605359604
20170,10302,"10304","Dunn","F1","M","SA",2018-05-01,16.0466666666667,26.2,514,"N","JD","New",1,262,262,0.519522,1,7.68e-05,1.31732,200,5.04e-05,"N",262,262,16.1864140562386,16.1864140562386,9,0.720778745524589,1,7.67970510309742e-05,1.14774561641507,14.142135623731,5.03987299625681e-05,0,5.30330490805908
20171,10302,"10304","Dunn","F1","M","SA",2018-04-29,10.2633333333333,25.6,347,"N","MAB","New",1,279,279,1.92397,1,0.00040264,7.81505,NA,0.0237778,"N",279,279,16.7032930884901,16.7032930884901,7,1.38707245665106,1,0.000402558962267057,2.79554109252574,NA,0.023499510883605,0,NA
20172,10302,"10304","Dunn","F1","F","A",2018-04-29,10.2633333333333,25.6,416,"N","MAB","New",1,109,109,612.808,20,12.4791,582.755,22.6,2.55057,"N",109,109,10.4403065089106,10.4403065089106,7,24.7549590991381,4.47213595499958,2.60114033767661,24.1403189705522,4.75394572960189,1.26710815397869,2.99573227355399,3.16124671203156
20173,10302,"10304","Dunn","F1","F","A",2018-04-27,15.2466666666667,26.5,497,"N","HL","New",1,45,45,1.52327,1,0.000353602,366.457,15.2,4.99517,"U",45,45,6.70820393249937,6.70820393249937,5,1.23420824823042,1,0.000353539497546256,19.1430666299838,3.89871773792359,1.79095414504156,0,2.78501124223834
